"AHRondelPosition","ITRondelPosition","FRRondelPosition","GBRondelPosition","GERondelPosition","RURondelPosition","AHPowerPoints","ITPowerPoints","FRPowerPoints","GBPowerPoints","GEPowerPoints","RUPowerPoints","NumberOfAvailableBonds","Cash","RawScore","NumberOfOwnedBonds","annotation"
6,3,1,2,6,6,1,6,2,5,1,0,35,1,1,9,8
6,3,1,2,6,6,1,6,2,5,1,0,35,1,1,9,8
6,3,2,2,6,6,1,6,2,5,1,0,35,1,1,9,8
6,3,2,5,6,6,1,6,2,5,1,0,35,1,1,9,8
6,3,2,5,6,6,1,6,2,5,1,0,35,1,1,9,8
6,3,2,5,6,6,1,6,2,5,1,0,35,1,1,9,8
6,3,2,5,7,6,1,6,2,5,1,0,35,1,1,9,9
6,3,2,5,7,6,1,6,2,5,1,0,35,1,1,9,6
6,3,2,5,7,0,1,6,2,5,1,0,35,1,1,9,6
7,3,2,5,7,0,1,6,2,5,1,0,35,1,1,9,6
7,3,2,5,7,0,1,6,2,5,1,0,35,1,1,9,6
7,6,2,5,7,0,1,6,2,5,1,0,35,3,1,9,4
7,6,2,5,7,0,1,6,2,5,1,0,35,1,1,9,6
7,6,4,5,7,0,1,6,2,5,1,0,35,5,1,9,3
7,6,4,5,7,0,1,6,2,5,1,0,35,5,1,9,3
7,6,4,2,7,0,1,6,2,5,1,0,35,5,1,9,3
7,6,4,2,0,0,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
7,6,4,2,0,3,1,6,2,5,2,0,35,5,1,9,3
0,6,4,2,0,3,2,6,2,5,2,0,35,5,1,9,3
0,0,4,2,0,3,2,9,2,5,2,0,35,5,1,9,3
0,0,5,2,0,3,2,9,2,5,2,0,35,5,1,9,3
0,0,5,2,0,3,2,9,2,5,2,0,35,5,1,9,3
0,0,5,5,0,3,2,9,2,5,2,0,35,5,1,9,3
0,0,5,5,0,3,2,9,2,5,2,0,35,7,1,9,2
0,0,5,5,0,3,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,3,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
0,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,0,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,5
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,4
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,5,5,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,5,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,2,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,3,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,3,7,2,9,2,5,2,0,35,2,1,9,8
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
1,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
2,3,6,7,3,3,2,9,2,5,2,0,35,2,1,9,10
2,4,6,7,3,3,2,9,2,5,2,0,35,5,1,9,10
2,4,6,7,3,3,2,9,2,5,2,0,35,1,1,9,10
2,4,0,7,3,3,2,9,5,5,2,0,35,1,5,9,10
2,4,0,0,3,3,2,9,5,11,2,0,35,1,5,9,10
2,4,0,0,4,3,2,9,5,11,2,0,35,1,5,9,10
2,4,0,0,4,3,2,9,5,11,2,0,34,1,5,9,10
2,4,0,0,4,4,2,9,5,11,2,0,34,3,5,9,10
2,4,0,0,4,4,2,9,5,11,2,0,33,1,5,10,10
3,4,0,0,4,4,2,9,5,11,2,0,33,1,5,10,10
3,4,0,0,4,4,2,9,5,11,2,0,33,1,5,10,10
3,6,0,0,4,4,2,9,5,11,2,0,33,1,5,10,10
3,6,2,0,4,4,2,9,5,11,2,0,33,1,5,10,10
3,6,2,2,4,4,2,9,5,11,2,0,33,1,5,10,10
3,6,2,2,5,4,2,9,5,11,2,0,33,1,5,10,10
3,6,2,2,5,4,2,9,5,11,2,0,33,1,5,10,10
3,6,2,2,5,6,2,9,5,11,2,0,33,1,5,10,10
4,6,2,2,5,6,2,9,5,11,2,0,33,31,5,10,5
4,6,2,2,5,6,2,9,5,11,2,0,33,31,5,10,5
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,5
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,5
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,7
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,2,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,3
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,6
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,6
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,6
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,6
4,7,3,2,5,6,2,9,5,11,2,0,33,31,5,10,6
4,7,3,5,5,6,2,9,5,11,2,0,33,31,5,10,6
4,7,3,5,5,6,2,9,5,11,2,0,33,33,5,10,4
4,7,3,5,5,6,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,6,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,8
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
4,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
5,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
5,7,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
5,2,3,5,6,7,2,9,5,11,2,0,32,29,5,11,1
5,2,4,5,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,5,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,6,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,7,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,7,7,2,9,5,11,2,0,32,32,5,11,1
5,2,4,7,7,0,2,9,5,11,2,3,32,32,5,11,1
6,2,4,7,7,0,2,9,5,11,2,3,32,32,5,11,1
6,6,4,7,7,0,2,9,5,11,2,3,32,34,5,11,1
6,6,4,7,7,0,2,9,5,11,2,3,31,9,5,12,10
6,6,0,7,7,0,2,9,8,11,2,3,31,9,5,12,10
6,6,0,2,7,0,2,9,8,11,2,3,31,9,5,12,10
6,6,0,2,0,0,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
6,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,6,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,0,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,2,2,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,2,4,0,3,2,9,8,11,3,3,31,9,5,12,10
7,7,2,4,0,3,2,9,8,11,3,3,30,9,5,12,10
7,7,2,4,2,3,2,9,8,11,3,3,30,9,5,12,10
7,7,2,4,2,6,2,9,8,11,3,3,30,11,5,12,10
7,7,2,4,2,6,2,9,8,11,3,3,30,8,5,12,10
0,7,2,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,2,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,5
0,2,3,4,2,6,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,2,6,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,6,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,6,7,9,8,11,3,3,30,12,46,12,9
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
0,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,2,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,3,6,3,7,7,9,8,11,3,3,30,12,46,12,8
1,3,4,6,3,7,7,9,8,11,3,3,30,16,46,12,4
1,3,4,6,3,7,7,9,8,11,3,3,29,16,46,12,4
1,3,4,0,3,7,7,9,8,17,3,3,29,16,46,12,4
1,3,4,0,4,7,7,9,8,17,3,3,29,20,46,12,2
1,3,4,0,4,7,7,9,8,17,3,3,28,11,50,13,5
1,3,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
1,3,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
1,3,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
1,3,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
1,3,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
2,3,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,4,0,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,0,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,4,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,5,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,5,3,7,9,8,17,3,3,28,11,50,13,5
2,5,6,3,5,4,7,9,8,17,3,3,28,13,50,13,3
2,5,6,3,5,4,7,9,8,17,3,3,27,9,52,14,5
3,5,6,3,5,4,7,9,8,17,3,3,27,9,52,14,5
3,5,6,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,6,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,6,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,6,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,3,5,4,7,9,8,17,3,3,27,9,52,14,10
3,7,7,0,5,4,7,9,8,23,3,3,27,9,52,14,10
3,7,7,0,5,4,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,4,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
3,7,7,0,6,7,7,9,8,23,3,3,26,9,52,14,10
4,7,7,0,6,7,7,9,8,23,3,3,26,56,52,14,8
4,7,7,0,6,7,7,9,8,23,3,3,25,50,55,15,9
4,1,7,0,6,7,7,9,8,23,3,3,25,50,55,15,9
4,1,7,0,6,7,7,9,8,23,3,3,25,50,55,15,10
4,1,0,0,6,7,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,6,7,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,7,7,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,7,7,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,2
4,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,3
4,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,1
4,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,1
5,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,1
5,1,0,2,7,3,7,9,10,23,3,3,25,50,59,15,1
5,4,0,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,0,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,2,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,5,7,3,7,9,10,23,3,3,25,54,59,15,1
5,4,3,5,7,3,7,9,10,23,3,3,25,56,59,15,1
5,4,3,5,7,3,7,9,10,23,3,3,24,40,65,16,1
5,4,3,5,0,3,7,9,10,23,4,3,24,40,65,16,1
5,4,3,5,0,6,7,9,10,23,4,3,24,40,65,16,1
5,4,3,5,0,6,7,9,10,23,4,3,24,40,65,16,1
6,4,3,5,0,6,7,9,10,23,4,3,24,40,65,16,1
6,5,3,5,0,6,7,9,10,23,4,3,24,40,65,16,1
6,5,3,5,0,6,7,9,10,23,4,3,24,40,65,16,1
6,5,4,5,0,6,7,9,10,23,4,3,24,42,65,16,1
6,5,4,5,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,0,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,2,6,7,9,10,23,4,3,23,22,72,17,10
6,5,4,7,2,2,7,9,10,23,4,3,23,22,72,17,10
7,5,4,7,2,2,7,9,10,23,4,3,23,22,72,17,10
7,5,4,7,2,2,7,9,10,23,4,3,23,22,72,17,10
7,6,4,7,2,2,7,9,10,23,4,3,23,22,72,17,10
7,6,5,7,2,2,7,9,10,23,4,3,23,22,72,17,10
7,6,5,7,2,2,7,9,10,23,4,3,23,22,72,17,10
7,6,5,2,2,2,7,9,10,23,4,3,23,22,72,17,10
7,6,5,2,3,2,7,9,10,23,4,3,23,22,72,17,10
7,6,5,2,3,2,7,9,10,23,4,3,23,22,72,17,10
7,6,5,2,3,5,7,9,10,23,4,3,23,22,72,17,10
7,6,5,2,3,5,7,9,10,23,4,3,23,22,72,17,10
7,6,5,2,3,5,7,9,10,23,4,3,23,22,72,17,10
0,6,5,2,3,5,12,9,10,23,4,3,23,22,117,17,1
0,7,5,2,3,5,12,9,10,23,4,3,23,22,117,17,1
0,7,5,2,3,5,12,9,10,23,4,3,23,22,117,17,1
0,7,7,2,3,5,12,9,10,23,4,3,23,22,117,17,1
0,7,7,2,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,2,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,2,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,2,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,2,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,3,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,4,5,12,9,10,23,4,3,23,22,117,17,10
0,7,7,3,4,5,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
0,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
1,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
1,7,7,3,4,7,12,9,10,23,4,3,23,1,123,17,10
1,0,7,3,4,7,12,16,10,23,4,3,23,5,173,17,5
1,0,4,3,4,7,12,16,10,23,4,3,23,5,173,17,5
1,0,4,3,4,7,12,16,10,23,4,3,23,5,173,17,5
1,0,4,4,4,7,12,16,10,23,4,3,23,7,173,17,3
1,0,4,4,4,7,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,7,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,7,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
1,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
2,0,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,4,4,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,4,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,5
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,10
2,1,6,7,5,3,12,16,10,23,4,3,23,2,176,17,10
2,1,6,7,6,3,12,16,10,23,4,3,23,2,176,17,10
2,1,6,7,6,5,12,16,10,23,4,3,23,2,176,17,10
2,1,6,7,6,5,12,16,10,23,4,3,23,2,176,17,10
2,1,6,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,1,6,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,1,6,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,6,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,7,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,1,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,1,6,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,1,7,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,1,7,5,12,16,10,23,4,3,22,2,176,17,10
3,2,7,1,7,7,12,16,10,23,4,3,22,2,176,17,10
3,2,7,1,7,7,12,16,10,23,4,3,22,2,176,17,10
